id,IATA,Airport,latitude,longitude,city,hiking,food,nightlife,cost,weather,safety,culture,shopping,beaches,family,romance,adventure,history,arts,parks,walkability,public_transit,cleanliness,outdoors,quiet,trendy,affordability,english_friendly
129052048,SME,Somerset,37.0548,-84.61411,Somerset,6,2,8,7,1,4,4,10,5,4,6,5,10,6,7,8,7,5,10,8,5,8,8
95673765,SMF,Sacramento International,38.6956,-121.5983,Sacramento International,9,6,5,4,2,3,8,1,9,8,1,6,3,3,8,10,6,4,7,8,7,8,8
129056316,SMG,Santa Maria,-12.3913753010157,-76.755887959588,Santa Maria,1,6,6,10,10,4,9,10,10,9,3,9,8,10,5,1,4,6,7,9,3,2,2
129054229,SMH,Sapmanga,-6.083333,146.75,Sapmanga,4,6,3,2,6,9,2,10,4,7,9,6,8,5,10,3,10,1,9,4,10,1,9
128667183,SMI,Samos,37.688889,26.913889,Samos,10,2,8,4,5,2,3,8,9,7,2,7,10,1,3,1,1,3,1,1,10,3,1
129053502,SMJ,Sim,-7.566667,146.983333,Sim,10,5,7,5,4,6,10,4,1,9,4,4,6,3,3,5,4,8,4,5,4,10,2
128669015,SMK,St Michael,63.484167,-162.027778,St Michael,2,9,7,1,6,4,8,5,2,9,5,5,4,7,3,10,6,5,7,10,5,5,5
128668525,SML,Stella Maris,23.583333,-75.268056,Stella Maris,9,5,8,8,7,8,10,9,2,3,5,10,6,7,1,9,4,2,4,9,8,7,3
129057425,SMM,Semporna,4.416667,118.833333,Semporna,1,3,9,4,8,1,2,7,2,2,7,4,10,9,9,9,2,1,5,9,9,4,9
129052544,SMN,Salmon,45.183005,-113.915863,Salmon,9,2,10,9,10,10,2,8,8,1,6,9,7,8,6,10,4,8,8,10,1,2,9
129057242,SMO,Santa Monica,34.016667,-118.5,Santa Monica,2,10,8,2,2,9,3,3,9,8,10,10,10,10,5,2,5,4,8,3,6,3,8
129053931,SMP,Stockholm,-4.566667,151.966667,Stockholm,4,6,3,9,1,7,8,2,8,8,8,2,5,9,3,7,6,3,4,8,2,3,1
128669016,SMQ,Sampit,-2.499798,112.975073,Sampit,4,2,10,8,2,5,6,8,7,6,10,5,9,9,5,3,2,3,2,2,6,2,9
95673469,SMR,Santa Marta,11.122222,-74.228611,Santa Marta,1,2,8,1,3,1,7,1,2,5,9,2,7,4,2,5,7,6,10,7,4,10,2
128669017,SMS,Sainte Marie,-17.0889338027471,49.8166391124487,Sainte Marie,5,4,3,6,7,8,5,1,1,1,5,9,3,8,9,4,7,6,8,2,7,1,1
139174154,SMT,Sorriso,-12.480559,-55.673523,Sorriso,1,2,1,5,10,5,6,4,8,4,5,3,4,8,10,3,10,10,3,1,7,5,2
129053307,SMU,Sheep Mountain,61.81194,-147.50667,Sheep Mountain,10,10,6,2,2,8,4,1,2,7,10,9,10,2,7,6,3,10,10,6,4,2,7
129056487,SMV,St. Moritz Samedan,46.534722,9.885556,St. Moritz Samedan,9,6,6,1,8,8,4,10,2,5,10,1,8,2,5,3,5,3,3,6,7,3,1
129052047,SMW,Smara,26.733333,-11.683333,Smara,1,7,2,10,7,6,4,3,6,1,1,3,7,10,6,10,7,2,1,2,3,8,3
128667382,SMX,Santa Maria,34.905,-120.457778,Santa Maria,6,2,1,7,6,8,3,8,1,2,2,7,7,7,3,1,2,4,3,7,1,7,9
129056315,SMY,Simenti,13.166667,-13.166667,Simenti,3,8,4,8,6,7,2,5,1,5,1,7,10,6,2,4,8,1,5,4,2,5,6
129054228,SMZ,Stoelmans Eiland,4.343056,-54.4,Stoelmans Eiland,10,10,7,6,5,8,3,2,5,7,7,10,9,3,6,9,1,5,4,6,2,5,1
95673372,SNA,Santa Ana John Wayne,33.675556,-117.866944,Santa Ana John Wayne,4,4,10,10,8,3,9,5,2,8,7,3,8,6,5,2,4,2,3,2,3,8,2
129053072,SNB,Snake Bay,-11.416667,130.666667,Snake Bay,10,10,3,6,10,9,8,4,3,2,1,7,3,7,7,5,10,3,8,5,9,2,5
129055631,SNC,Salinas,-2.2,-80.983333,Salinas,3,7,4,9,3,5,4,4,2,7,1,5,4,7,6,2,3,5,8,2,9,5,6
129057637,SND,Seno,16.666667,105.016667,Seno,8,7,3,5,4,4,7,9,5,6,2,8,8,9,4,5,5,2,5,6,6,3,8
128669018,SNE,Preguica,16.586944,-24.288611,Preguica,9,2,6,8,8,3,4,9,10,2,3,1,5,3,7,9,7,1,5,2,10,4,9
129057636,SNF,San Felipe,10.280278,-68.753889,San Felipe,1,6,1,6,3,10,8,10,3,7,6,7,2,7,5,9,5,1,4,10,1,10,10
129053501,SNG,San Ignacio De Velasco,-16.383056,-60.976389,San Ignacio De Velasco,4,10,7,4,8,9,1,9,9,10,2,1,5,7,8,6,10,3,3,7,10,9,2
129057424,SNH,Stanthorpe,-28.65,151.95,Stanthorpe,1,8,8,7,5,10,7,2,5,6,2,5,1,7,8,2,1,6,8,2,6,6,1
129057241,SNI,Sinoe R.E. Murray,5.033056,-9.063611,Sinoe R.E. Murray,5,4,3,3,4,5,9,7,1,8,2,9,5,1,5,3,10,3,4,9,2,2,3
129055330,SNJ,San Julian,22.083333,-84.15,San Julian,9,8,4,2,8,6,4,9,6,2,10,9,4,10,4,9,4,5,5,7,7,9,2
129053306,SNK,Snyder,32.716667,-100.9,Snyder,5,9,6,1,5,5,9,4,1,9,3,9,5,8,9,1,2,2,7,10,7,3,1
129056486,SNL,Shawnee,35.333333,-96.916667,Shawnee,7,10,5,8,2,4,10,2,4,7,1,3,3,10,9,9,9,5,1,7,9,6,4
129052046,SNM,San Ignacio De M,-14.966389,-65.635556,San Ignacio De M,1,7,2,4,6,9,9,3,3,7,2,7,7,9,1,5,5,8,1,2,1,8,10
95674051,SNN,Shannon,52.700556,-8.918611,Shannon,9,4,7,1,7,1,8,8,1,9,4,1,10,1,6,8,1,1,2,6,7,5,8
95674424,SNO,Sakon Nakhon,17.283333,104.1,Sakon Nakhon,5,10,3,2,7,2,4,4,3,2,10,10,3,10,10,4,10,1,9,2,4,4,9
128667858,SNP,Saint Paul Island,57.152222,-170.217222,Saint Paul Island,2,5,5,3,10,10,8,7,1,2,5,1,5,8,7,6,9,3,5,3,7,9,1
129052543,SNQ,San Quintin,30.5,-116,San Quintin,5,4,6,10,5,3,8,10,1,7,2,4,3,1,4,7,2,8,7,8,5,6,9
128667662,SNR,St. Nazaire Montoir,47.310664,-2.147827,St. Nazaire Montoir,4,3,5,2,5,7,3,4,2,8,2,1,6,5,3,10,7,10,9,5,10,9,2
129056314,SNS,Salinas,36.66302,-121.60717,Salinas,9,6,8,1,10,7,4,1,1,8,1,6,3,7,4,5,4,9,2,4,8,8,6
129054227,SNT,Las Cruces,7.38210336401696,-73.5034578614291,Las Cruces,7,5,3,10,9,3,7,3,6,4,6,3,2,8,1,3,4,2,4,10,7,10,5
128667062,SNU,Santa Clara,22.491944,-79.941944,Santa Clara,10,5,5,2,9,4,10,10,4,6,3,6,1,4,2,1,3,4,5,5,2,7,4
128669020,SNV,Santa Elena,4.55,-61.116667,Santa Elena,4,1,4,4,10,1,2,8,5,5,2,7,4,1,1,10,7,2,3,3,10,10,7
128668524,SNW,Thandwe,18.46292,94.300203,Thandwe,4,6,1,10,7,9,2,7,2,10,7,9,6,4,1,6,4,1,2,3,1,3,2
200525983,SNX,Semnan,35.594983,53.495998,Semnan,2,9,2,3,4,1,9,6,6,10,2,5,6,1,7,8,9,10,8,10,4,5,6
129053930,SNY,Sidney,41.099444,-102.982501,Sidney,8,6,4,9,1,7,9,2,7,1,2,9,7,8,7,7,6,6,6,1,1,3,4
129053500,SNZ,Santa Cruz,-22.925512,-43.920593,Santa Cruz,1,4,6,4,10,10,6,7,10,9,10,8,3,2,4,9,9,6,5,8,8,9,4
129057423,SOA,Soc Trang,9.616667,105.833333,Soc Trang,7,6,5,5,4,4,2,9,6,9,8,9,4,9,7,9,10,9,4,8,5,4,9
128669019,SOB,Balaton,46.686,17.159,Balaton,9,3,1,8,4,3,9,7,4,2,9,3,4,2,10,8,9,3,2,5,9,6,10
95673484,SOC,Solo / Surakarta,-7.516111,110.756944,Solo / Surakarta,4,9,8,9,10,1,8,3,3,3,6,4,3,5,10,2,3,8,4,10,4,9,3
129052542,SOD,Sorocaba,-23.483333,-47.450001,Sorocaba,7,2,6,3,4,3,4,4,9,8,6,2,9,10,2,10,3,7,9,4,6,9,2
129056483,SOE,Souanke,2,14.166667,Souanke,2,2,1,9,5,9,10,1,4,3,3,2,6,10,6,6,6,8,3,9,8,1,5
95673503,SOF,Sofia,42.693412,23.4069323,Sofia,6,5,1,5,3,6,6,7,10,10,10,7,2,8,3,4,9,6,7,10,9,7,2
128669021,SOG,Sogndal Haukasen,61.157778,7.136944,Sogndal Haukasen,1,4,1,5,6,4,9,4,1,5,8,7,6,1,8,10,3,7,8,10,2,10,4
129057240,SOH,Solita,9.2,-71.766667,Solita,5,7,10,7,9,4,8,3,3,8,8,3,10,9,1,10,4,3,5,9,6,3,4
129053929,SOI,South Molle Island,-20.75,148.583333,South Molle Island,8,7,2,2,2,2,1,6,10,7,10,7,8,2,10,5,8,7,10,10,6,6,7
128667738,SOJ,Sorkjosen,69.783333,20.933333,Sorkjosen,3,2,10,9,6,6,3,1,10,6,3,2,4,1,1,9,2,4,3,1,1,7,1
129055329,SOK,Semongkong,-29.833333,28.5,Semongkong,6,7,3,4,8,10,9,7,2,8,9,7,4,5,2,6,5,6,2,4,7,8,9
129053305,SOL,Solomon,64.560833,-164.440278,Solomon,3,6,5,6,5,2,2,1,2,8,9,10,4,8,5,2,2,1,9,3,5,6,2
128669022,SOM,San Tome,8.949167,-64.145833,San Tome,8,4,1,6,6,9,10,9,6,8,10,3,6,4,5,6,6,6,1,4,8,8,4
128667381,SON,Santo International,-15.516667,167.216667,Santo International,3,4,10,1,5,8,8,10,2,9,9,9,2,2,10,10,6,8,7,9,4,4,5
129056485,SOO,Soderhamn,61.26139,17.09917,Soderhamn,6,2,9,7,6,2,2,8,3,7,2,2,1,8,8,2,9,10,7,6,6,9,7
129052045,SOP,Southern Pines,35.18,-79.575833,Southern Pines,2,1,1,1,9,9,2,3,8,7,8,8,10,3,7,7,4,4,6,5,9,7,1
128669023,SOQ,Sorong,-0.933333,131.116667,Sorong,6,6,6,5,8,4,5,1,9,8,2,3,7,1,9,5,8,8,2,1,3,10,6
129056313,SOR,Al Thaurah,34.4,40.166667,Al Thaurah,8,10,9,10,3,9,6,10,3,8,7,4,4,1,1,2,8,2,6,6,5,6,4
129054226,SOT,Sodankyla,67.383333,26.616667,Sodankyla,8,10,2,7,6,9,10,3,8,7,1,7,1,7,8,8,8,2,7,4,3,7,5
95566279,SOU,Southampton,50.951667,-1.351944,Southampton,10,5,7,1,8,10,4,9,7,7,7,3,5,2,1,1,5,6,3,6,2,6,2
128667856,SOV,Seldovia,59.45,-151.716667,Seldovia,8,5,7,9,9,6,7,8,8,2,6,6,7,2,2,4,4,2,10,1,6,10,7
128669024,SOW,Show Low,34.266296,-110.003014,Show Low,4,8,4,4,6,3,2,4,8,5,8,5,5,2,2,5,10,1,4,1,9,10,2
129057634,SOX,Sogamoso,5.716667,-72.933333,Sogamoso,9,2,5,1,10,8,10,7,2,1,7,3,3,10,8,10,9,9,4,10,10,7,6
128667660,SOY,Stronsay,59.156484,-2.641869,Stronsay,3,7,6,8,3,10,6,7,7,10,9,5,7,4,5,9,6,2,1,8,6,3,2
129053499,SOZ,Solenzara,41.883333,9.383333,Solenzara,8,10,7,1,5,7,7,4,9,3,7,5,9,4,9,8,2,5,3,2,3,7,2
129057422,SPA,Spartanburg,34.91623,-81.95733,Spartanburg,5,8,4,8,6,8,8,7,4,5,6,8,1,4,4,4,8,6,6,4,4,10,1
129057537,SPB,Charlotte Amalie SPB,18.3384609094829,-64.9397038737192,Charlotte Amalie SPB,7,7,4,10,9,3,7,9,4,10,7,2,4,5,7,6,8,7,3,10,5,4,3
95673314,SPC,La Palma,28.620833,-17.754167,La Palma,8,10,3,1,3,10,2,1,6,3,6,4,6,9,8,1,10,2,4,1,4,4,10
128667061,SPD,Saidpur,25.783333,88.9,Saidpur,10,1,2,3,6,4,2,1,5,9,2,1,5,7,4,3,9,9,7,7,2,8,4
129052541,SPE,Sepulot,4.712222,116.456944,Sepulot,3,10,7,9,2,9,7,5,3,7,6,9,8,4,9,2,7,4,6,1,7,2,9
129057239,SPF,Spearfish,44.5,-103.866668,Spearfish,9,1,2,2,10,4,2,2,4,3,10,4,10,3,6,10,8,7,4,3,2,4,5
129052436,SPG,St Petersburg,27.766944,-82.625278,St Petersburg,7,6,8,5,10,7,9,8,2,3,2,2,6,4,2,2,6,10,3,4,8,3,1
129053928,SPH,Sopu,-8.30370678479428,147.166042819727,Sopu,6,6,5,5,4,6,7,10,5,7,1,4,6,8,10,6,5,9,8,3,7,3,4
128667181,SPI,Springfield,39.844167,-89.678889,Springfield,7,3,10,6,8,6,10,3,1,9,6,7,6,3,7,3,5,5,10,3,5,7,3
129053304,SPJ,Sparta,36.983333,22.533333,Sparta,3,9,5,4,1,3,3,7,10,1,8,10,6,10,4,7,3,5,2,6,3,3,7
129052044,SPM,Spangdahlem,49.97267,6.6925,Spangdahlem,2,5,9,10,5,5,3,4,10,8,3,5,1,8,1,7,4,7,2,8,2,6,5
128669025,SPN,Saipan International,15.122778,145.711667,Saipan International,9,2,3,3,5,10,8,2,9,2,1,7,7,10,5,4,2,1,3,1,5,10,4
128668523,SPP,Menongue,-14.6375,17.725556,Menongue,3,6,4,3,7,2,9,7,8,4,10,4,7,4,9,9,10,6,1,3,3,5,6
129054225,SPQ,San Pedro,33.750556,-118.272778,San Pedro,4,5,1,4,4,5,9,10,5,3,5,6,4,7,7,5,5,8,9,2,5,9,10
129055368,SPR,San Pedro,17.911111,-87.968611,San Pedro,4,4,4,8,5,4,10,3,7,8,1,8,7,5,3,6,7,10,10,5,6,3,2
128668240,SPS,Wichita Falls Sheppard AFB,33.988333,-98.491944,Wichita Falls Sheppard AFB,8,5,9,6,1,6,9,2,2,10,1,1,10,3,9,5,10,8,10,4,9,8,9
129055612,SPT,Sipitang,5.083333,115.55,Sipitang,9,2,2,7,10,3,5,10,5,5,4,6,8,4,10,1,10,5,10,10,1,3,4
95674071,SPU,Split,43.5364477,16.2991324,Split,5,3,9,8,9,9,8,1,2,10,5,7,1,1,3,9,4,8,5,2,10,9,10
129057633,SPV,Sepik Plains,-3.816667,144.5,Sepik Plains,1,5,1,2,10,2,3,1,3,10,9,8,5,5,6,10,10,2,9,9,4,1,7
129053498,SPW,Spencer,43.163889,-95.200833,Spencer,9,1,5,1,7,9,9,6,10,1,8,8,4,4,10,8,5,9,4,10,9,3,4
199775241,SPX,Sphinx International,30.109722,30.894444,Sphinx International,10,8,6,8,4,4,4,9,10,8,2,2,2,9,2,10,9,4,9,5,10,5,1
129053044,SPY,San Pedro,4.730278,-6.626944,San Pedro,6,1,5,4,6,8,9,10,8,6,8,9,7,7,1,4,5,7,5,9,9,2,10
129057238,SPZ,Springdale,36.174015,-94.122019,Springdale,3,5,8,5,9,5,7,5,8,1,6,4,1,9,2,8,5,4,1,5,4,8,3
129053927,SQA,Santa Ynez,34.60665,-120.07653,Santa Ynez,5,9,6,6,9,9,7,10,1,5,4,2,4,6,5,9,9,5,3,2,5,2,4
129055327,SQB,Santa Ana,9.316667,-74.583333,Santa Ana,6,10,8,10,2,5,4,2,10,4,7,4,4,1,2,2,5,8,2,6,8,2,4
129053303,SQC,Southern Cross,-31.25,119.35,Southern Cross,3,7,6,2,2,3,2,1,7,10,3,8,3,5,1,8,3,7,7,1,4,1,5
154088924,SQD,Sanqingshan,28.380278,117.961389,Sanqingshan,9,10,10,6,7,3,4,10,8,10,9,1,1,3,6,6,4,9,4,2,7,7,8
129056311,SQE,San Luis De Pale,5.413889,-71.728611,San Luis De Pale,6,4,1,8,4,4,2,1,10,4,7,5,2,9,4,10,9,6,10,7,6,6,9
129057062,SQF,Solano,2,-66.966667,Solano,1,3,10,8,7,6,8,9,3,4,5,1,7,8,5,1,1,4,2,10,6,1,7
128669026,SQG,Sintang,0.083333,111.583333,Sintang,1,7,1,2,8,5,2,6,9,5,8,5,6,5,10,2,3,4,7,7,4,2,3
129054224,SQH,Son-La,21.218056,104.025,Son-La,9,1,8,4,1,6,1,7,1,3,8,5,2,6,3,8,5,7,7,2,3,8,6
129057632,SQI,Sterling Rockfalls,41.74,-89.680833,Sterling Rockfalls,8,10,7,2,7,10,7,3,3,5,6,10,9,7,4,3,2,3,5,8,4,4,8
154088933,SQJ,Shaxian,26.426596,117.839056,Shaxian,3,6,2,8,9,9,9,7,5,2,1,5,6,7,7,5,7,5,2,4,8,5,3
129057061,SQK,Sidi Barani,31.6,25.933333,Sidi Barani,5,3,1,9,10,10,8,10,6,5,10,5,9,10,9,4,7,10,8,10,8,2,4
129057237,SQL,San Carlos,37.512585,-122.25131,San Carlos,5,7,9,2,1,1,4,2,2,4,10,3,1,2,10,8,9,9,3,8,1,2,6
129053926,SQM,Sao Miguel Araguaia,-13.316667,-50.216667,Sao Miguel Araguaia,1,5,9,1,4,4,7,7,5,1,8,6,4,8,2,9,1,4,1,7,10,8,10
129055326,SQN,Emalamo,-2.2,125.916667,Emalamo,7,8,5,10,7,1,8,6,6,1,7,4,7,8,4,2,4,7,7,9,7,4,9
129053302,SQO,Storurnan,64.956552,17.698631,Storurnan,7,9,1,5,4,10,9,9,10,5,8,3,6,4,10,4,4,10,10,5,8,8,9
129056482,SQP,Starcke,-15.0571535,145.1274173,Starcke,2,4,9,8,6,4,8,2,8,7,5,6,10,7,1,3,9,9,3,5,4,7,6
129052042,SQQ,Siauliai,55.933333,23.316667,Siauliai,9,8,10,3,8,4,3,1,7,4,6,8,8,4,3,10,2,3,4,7,8,5,6
129056310,SQR,Soroako,-3.166667,122.666667,Soroako,7,4,1,9,5,9,6,1,7,5,1,2,6,7,4,5,4,10,5,2,9,10,3
129054832,SQS,San Ignacio,17.183333,-89.033333,San Ignacio,7,6,1,7,1,3,10,4,8,10,7,5,1,8,8,3,10,3,1,1,10,4,4
129054223,SQT,Samarai Island,-10.55,150.683333,Samarai Island,2,2,1,4,6,3,4,7,5,2,7,3,4,4,5,4,2,9,9,1,9,1,5
129057631,SQU,Saposoa,-6.95,-76.75,Saposoa,2,5,8,8,2,8,6,8,2,8,3,7,5,9,4,5,1,7,4,9,7,9,4
129052539,SQV,Sequim,48.097778,-123.185278,Sequim,1,1,10,2,10,3,4,9,3,6,1,9,2,5,7,9,6,6,6,1,2,9,10
129055328,SQW,Skive,56.566667,9.033333,Skive,5,4,9,3,7,4,1,2,10,9,10,2,6,6,2,3,8,3,5,4,1,7,4
129057060,SQX,Sao Miguel Do Oeste,-26.780556,-53.502778,Sao Miguel Do Oeste,9,8,4,4,7,4,3,5,1,1,5,3,10,5,1,2,3,4,6,6,3,3,8
129052538,SQY,Sao Lourenco Do Sul,-31.382778,-52.032222,Sao Lourenco Do Sul,3,6,8,1,2,3,5,10,9,9,8,8,4,3,7,7,3,5,1,6,7,4,5
128667737,SRA,Santa Rosa,-27.9067,-54.5204,Santa Rosa,10,5,9,6,6,8,9,9,1,1,4,4,10,5,3,8,5,1,6,6,5,5,5
129057236,SRB,Santa Rosa,-10.6,-67.333333,Santa Rosa,5,8,4,3,10,5,8,9,1,4,9,5,1,5,10,6,3,8,5,3,1,9,7
129053925,SRC,Searcy,35.21175,-91.73708,Searcy,7,2,2,9,1,3,1,6,2,9,9,9,6,1,9,5,2,10,4,1,3,6,5
129055325,SRD,San Ramon,-13.283333,-64.716667,San Ramon,7,8,8,2,2,9,2,6,1,8,8,10,10,6,10,7,7,1,3,3,3,7,5
128667182,SRE,Alcantarí International,-19.2465370922256,-65.1497326264935,Alcantarí International,3,1,2,6,2,10,9,2,9,3,9,8,2,1,7,1,4,4,1,1,1,7,1
129053301,SRF,San Rafael Hamilton Field,38.015278,-122.522222,San Rafael Hamilton Field,4,10,4,8,8,6,1,5,8,5,9,8,1,6,4,8,3,4,5,7,2,3,4
95673483,SRG,Semarang,-6.975833,110.38,Semarang,3,8,10,8,7,7,5,7,6,5,1,10,1,8,4,8,7,6,6,6,5,8,2
129053496,SRH,Sarh,9.15,18.38333,Sarh,1,7,9,10,8,6,5,10,5,2,10,7,3,9,2,6,10,2,7,3,9,1,1
95673794,SRI,Samarinda,-0.5,117.15,Samarinda,8,3,9,9,4,6,1,5,3,3,6,5,3,3,6,2,3,6,10,8,4,6,4
129056481,SRJ,San Borja,-14.816667,-66.833333,San Borja,8,8,5,4,10,5,8,8,9,8,4,5,9,5,10,3,8,4,5,8,10,6,5
129056309,SRL,Santa Rosalia,27.2,-112.250001,Santa Rosalia,4,5,6,2,8,6,6,5,1,9,7,7,2,3,3,7,6,4,8,10,9,7,3
129054222,SRM,Sandringham,-24.05,139.066667,Sandringham,6,9,7,5,3,1,10,2,8,2,7,10,10,4,1,9,6,6,7,10,10,2,7
129057630,SRN,Strahan,-42.15,145.316667,Strahan,3,9,2,9,7,3,6,5,1,3,3,6,8,5,2,1,9,3,8,8,10,5,2
129053495,SRO,Santana Ramos,2.28534661820911,-75.2734304413256,Santana Ramos,3,3,1,7,5,2,9,9,9,6,8,1,10,6,8,8,10,9,9,6,5,1,8
128669027,SRP,Stord,59.791925,5.34085,Stord,6,5,3,7,9,9,8,2,9,8,10,3,4,10,7,2,5,1,4,8,6,8,4
95673873,SRQ,Sarasota,27.393889,-82.554167,Sarasota,4,7,5,1,1,5,9,7,7,7,4,4,6,1,7,5,2,6,2,3,2,6,10
129057059,SRR,Stradbroke Island,33,-106,Stradbroke Island,1,1,6,5,6,3,7,2,9,2,1,9,2,5,10,8,9,7,1,1,3,1,5
129052537,SRS,San Marcos,8.65,-75.133333,San Marcos,1,4,4,3,8,5,6,4,1,8,10,4,1,7,10,1,3,5,9,7,2,9,1
129057235,SRT,Soroti,1.7,33.616667,Soroti,4,2,5,3,10,1,6,3,7,7,8,4,7,8,5,1,2,6,9,8,7,3,7
129055324,SRU,Santa Cruz,36.966667,-122.016667,Santa Cruz,5,8,10,2,6,8,10,8,10,6,3,3,4,7,10,2,4,7,6,7,5,2,1
129055630,SRV,Stony River,61.791111,-156.586111,Stony River,9,2,2,4,4,8,10,5,9,2,10,5,5,3,5,9,8,2,6,1,10,1,3
129053300,SRW,Salisbury,35.64181,-80.52173,Salisbury,1,1,3,1,6,3,6,2,4,2,7,7,6,1,8,10,3,9,5,7,7,5,8
128667092,SRX,Sert,30.833333,16,Sert,6,9,10,9,7,1,10,10,8,9,2,3,8,1,9,3,1,7,4,7,1,8,8
128667974,SRY,Sary,36.616667,53.183333,Sary,6,4,4,9,1,4,5,9,7,10,4,7,10,4,1,7,2,6,3,3,8,9,6
128667916,SRZ,Santa Cruz El Trompillo,-17.81158,-63.17148,Santa Cruz El Trompillo,10,4,4,6,8,2,1,8,2,1,4,7,2,8,6,7,5,8,10,10,1,5,4
95673396,SSA,Salvador,-12.916667,-38.333333,Salvador,4,9,4,5,5,7,5,2,1,1,7,10,4,4,3,1,4,3,7,3,7,5,8
128667380,SSB,Christiansted SPB,17.749402,-64.69986,Christiansted SPB,2,1,5,6,2,4,3,4,9,2,2,3,6,6,7,9,1,2,7,8,8,2,10
129057056,SSC,Sumter Shaw AFB,33.97272,-80.47056,Sumter Shaw AFB,3,9,6,9,6,5,9,9,1,3,10,6,6,7,5,4,7,5,9,6,8,4,5
129056308,SSD,San Felipe,-32.85,-70.741667,San Felipe,7,6,4,4,2,5,2,8,5,4,10,8,10,3,2,7,7,10,8,2,10,2,3
129056480,SSE,Solapur,17.633333,75.933333,Solapur,6,6,9,10,2,5,4,7,4,1,5,10,4,8,5,9,8,3,3,4,7,10,10
129052040,SSF,San Antonio Stinson Municipal,29.33718,-98.4714,San Antonio Stinson Municipal,9,10,9,6,3,4,3,10,9,3,8,8,1,7,9,2,6,8,8,10,8,9,5
99539630,SSG,Malabo,3.752778,8.705556,Malabo,1,6,6,9,6,7,4,1,9,1,8,1,6,8,5,5,10,8,10,2,10,6,3
104120255,SSH,Sharm El Sheikh,27.977222,34.395,Sharm El Sheikh,3,1,9,1,9,8,9,4,10,9,9,7,9,4,4,4,6,7,7,8,8,1,3
129054221,SSI,Brunswick Mckinnon,31.15646,-81.38769,Brunswick Mckinnon,6,1,3,7,7,3,8,10,9,9,9,2,8,7,7,4,4,5,1,1,5,7,6
128667455,SSJ,Sandnessjoen,65.958333,12.471389,Sandnessjoen,6,10,8,8,7,6,10,3,8,6,7,7,3,5,6,4,5,10,4,10,6,10,4
129057629,SSK,Sturt Creek,-19.2,128.133333,Sturt Creek,10,4,4,6,7,7,7,10,4,6,9,7,6,8,7,5,2,6,5,9,4,1,8
129053494,SSL,Santa Rosalia,1.466667,-72.233333,Santa Rosalia,4,9,1,5,10,7,3,10,4,1,3,5,4,7,7,5,10,6,7,10,9,4,1
129052536,SSO,Sao Lourenco,-22.116667,-45.05,Sao Lourenco,6,10,2,9,7,2,1,6,8,7,6,10,10,2,10,1,5,4,7,5,7,2,10
129057234,SSP,Silver Plains,-13.983333,143.55,Silver Plains,2,7,8,7,9,4,6,8,5,1,7,1,7,6,8,10,4,3,1,9,5,7,7
129053923,SSQ,La Sarre,48.916667,-79.166667,La Sarre,10,6,8,5,6,4,3,9,10,2,6,7,9,8,8,5,9,9,9,2,2,6,3
128667966,SSR,Sara,-15.473079,168.153552,Sara,10,7,10,9,2,2,9,6,9,6,5,7,8,8,2,4,3,10,10,9,3,9,10
129055323,SSS,Siassi,-5.616667,147.816667,Siassi,9,5,1,10,4,7,2,6,2,2,5,9,8,7,6,10,10,4,3,8,5,8,4
129053299,SST,Santa Teresita,-33.416667,-60.783333,Santa Teresita,7,10,8,6,1,7,1,5,7,6,6,10,5,8,3,10,10,7,4,10,8,7,3
129056479,SSU,White Sulphur Springs,37.8,-80.3,White Sulphur Springs,2,6,3,2,10,2,7,2,3,4,2,4,3,1,8,8,2,9,8,3,6,6,3
129052039,SSV,Siasi,5.5,120.816667,Siasi,3,1,6,3,7,6,6,2,7,9,8,4,4,8,7,5,8,9,3,10,4,6,10
129056307,SSW,Stuart Island,47.683333,-121.95,Stuart Island,10,7,10,2,6,8,3,8,8,1,3,6,6,10,1,2,9,5,3,1,7,1,9
160108710,SSX,Singita Safari Lodge,-24.803064,31.422337,Singita Safari Lodge,6,4,1,3,7,10,6,6,6,4,2,2,6,10,8,7,10,6,5,5,10,7,6
129055262,SSY,M'Banza Congo,-6.273889,14.244167,M'Banza Congo,7,1,7,6,3,2,10,4,3,6,10,6,8,1,1,4,1,1,2,5,10,1,4
129054220,SSZ,Santos,-23.933333,-46.366667,Santos,7,3,1,7,6,6,2,10,5,4,4,8,9,9,3,6,3,8,10,6,9,6,3
129057628,STA,Stauning,55.990278,8.355,Stauning,6,4,4,6,9,4,5,6,8,10,3,6,7,10,6,5,4,5,2,3,2,3,5
129053493,STB,Santa Barbara Ed,9.033333,-71.95,Santa Barbara Ed,8,7,6,10,5,5,10,4,9,2,6,1,2,6,2,2,8,1,7,1,2,10,1
128667854,STC,St Cloud,45.546515,-94.060822,St Cloud,3,3,5,3,6,9,5,1,5,10,2,7,1,3,7,9,3,6,1,6,5,7,2
95673629,STD,Santo Domingo,7.583333,-72.066667,Santo Domingo,1,4,1,5,8,8,1,2,2,5,2,10,3,4,1,4,2,5,1,2,4,4,1
129057057,STE,Stevens Point,44.545278,-89.530833,Stevens Point,3,1,7,3,1,5,6,4,6,10,7,1,3,2,7,5,5,5,4,5,6,3,8
129052535,STF,Stephen Island,-9.5,143.566667,Stephen Island,1,2,9,10,2,3,3,3,4,7,9,7,5,1,7,2,9,9,1,6,9,4,8
